"C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv0204c" 109.734912 124.238959 3.668174 3.290601 124.33215 122.395511 7.518553 8.885153
"Rv0205" 85.171067 83.955171 2.538649 2.343625 88.086852 74.622455 4.644738 4.564489
"Rv0206c" 716.880431 688.215842 40.853042 40.4608 748.629416 693.008087 45.037741 41.128478
"Rv0207c" 411.971139 402.028414 87.800938 95.075351 419.844321 369.359875 80.422144 74.123021
"Rv0208c" 120.592964 121.086782 91.337299 98.204116 110.291637 103.735233 79.096607 63.528321
"Rv0209" 29.067506 38.206905 1.604235 1.732705 33.56592 31.061584 2.754338 2.212991
"Rv0210" 20.114945 23.668568 0.614587 0.848194 21.197063 25.544845 1.097904 0.943522
"Rv0211" 313.326403 264.666752 181.2789 123.656711 298.513079 266.339297 159.756548 151.944318
"Rv0212c" 25.551997 20.923114 3.662702 3.629856 24.601241 19.89731 6.770232 6.939063
"Rv0213c" 17.415996 17.701132 1.210581 0.656358 21.145441 17.742137 2.016255 1.534002
"Rv0214" 28.524453 23.571694 0.610112 0.534358 30.240618 25.358878 1.959193 1.392972
"Rv0216" 53.766506 50.544625 1.269933 2.242349 50.923121 49.383222 4.551294 3.74633
"Rv0217c" 33.02446 38.960281 0.666647 0.690032 35.909084 44.944188 3.948794 4.776085
"Rv0218" 12.661343 16.314068 1.196918 0.353972 13.089864 16.131768 0.578757 0.816678
"Rv0219" 9.808044 12.560965 0.413922 0 9.293503 10.51379 0.467012 0.282427
"Rv0220" 792.420447 827.182699 17.874479 13.90846 792.68795 790.069337 35.96223 39.850455
"Rv0221" 308.803912 299.33101 4.458913 3.336379 288.04403 272.733928 10.122235 9.182168
"Rv0222" 317.856138 279.75852 7.20036 4.074272 275.024502 251.678357 9.098742 11.201488
"Rv0223c" 27.9989 28.781109 1.81091 2.784873 29.979944 32.360626 2.685319 3.442074
"Rv0224c" 34.225746 31.473796 0.5941 1.537351 38.891761 31.160657 3.239781 1.621461
"Rv0225" 155.011674 181.140008 2.09864 1.086128 167.489831 157.647267 4.88361 4.094451
"Rv0226c" 44.716266 52.802322 0.437596 0.362357 52.096282 47.376303 0.592466 0.940524
"Rv0227c" 158.965265 156.164254 4.008769 3.715872 189.901238 185.746966 8.168282 6.491126
"Rv0228" 58.124379 68.180492 0.68074 1.024901 65.489226 67.673989 3.072206 3.73696
"Rv0229c" 199.155678 201.065944 22.468508 27.631683 181.345386 161.702077 53.83804 43.032101
"Rv0230c" 54.820441 49.385433 7.644273 4.63556 50.442959 50.356707 10.279975 9.325258
"Rv0231" 52.363577 43.4794 2.174365 2.572158 57.07809 47.471515 4.055371 3.951242
"Rv0232" 388.238622 388.332366 235.257272 227.146948 360.365428 311.255082 112.712313 97.1885
"Rv0233" 437.037092 384.469948 228.606034 229.32396 393.157289 350.615713 116.754464 121.826708
"Rv0234c" 128.173844 153.748531 4.487662 3.57314 148.075836 151.143998 10.849818 12.719124
"Rv0235c" 33.816429 35.370773 0.313655 0.541097 32.199348 30.005476 2.24127 2.354139
"Rv0236A" 312.942126 298.919397 10.012639 4.956632 339.50629 294.678037 11.788025 10.247701
"Rv0236c" 95.396615 168.911311 0.450558 0.970034 114.255346 148.17605 1.565707 2.582358
"Rv0237" 145.285431 184.034746 1.427979 2.888955 177.619398 209.597999 2.70963 4.450941
"Rv0238" 247.67045 255.997554 22.41642 19.250634 214.900304 234.149462 37.937315 33.657667
"Rv0239" 254.848816 246.998192 15.2143 20.10382 268.215313 197.6561 28.487728 23.522872
"Rv0240" 137.842483 118.48195 11.241111 11.277417 113.259101 101.147298 22.048721 16.284018
"Rv0241c" 469.876416 452.064043 9.973909 13.300001 486.011185 457.774797 21.188381 22.8072
"Rv0242c" 604.142087 633.425668 10.821113 14.704509 654.254721 649.944878 25.419818 24.990094
"Rv0243" 1074.328584 1366.216022 29.08532 35.854092 1187.751701 1358.437577 55.941887 63.638194
"Rv0244c" 225.605441 187.575928 12.830917 17.20979 204.704054 179.484075 13.080149 12.456534
"Rv0245" 126.907362 115.566232 28.502237 22.126536 120.303085 93.970715 47.537803 46.610776
"Rv0246" 24.643552 22.110182 2.426703 2.990271 19.787159 18.697605 3.715791 3.72551
"Rv0247c" 309.507298 266.30682 4.461717 4.828146 296.988727 262.216323 5.262793 6.226995
"Rv0248c" 461.721811 397.190129 6.751349 7.068963 446.990469 404.122574 12.284507 8.148028
"Rv0249c" 473.282859 411.57129 12.716783 15.261294 447.500425 419.677525 16.5312 17.448085
"Rv0250c" 435.439615 486.009628 46.376199 55.470133 400.819154 378.124428 56.684764 42.98215
"Rv0251c" 48.657859 41.882302 98.472129 146.029125 51.738498 49.506126 21.721892 28.749257
"Rv0252" 50.493911 51.55166 15.137732 16.739844 48.658925 51.057227 23.884324 20.032111
"Rv0253" 20.739067 16.042469 10.396756 4.612053 21.523628 11.338783 10.293885 12.160955
"Rv0254c" 17.94872 17.921729 2.164223 1.344084 17.914546 14.421253 0.976722 0.738344
"Rv0255c" 28.101532 40.888618 0.867146 0.897565 28.935061 36.092794 1.093468 2.036039
"Rv0256c" 22.959539 30.077057 0.997278 1.313786 27.259347 31.088352 2.710681 2.690911
"Rv0257" 82.923087 94.128039 19.391435 10.035827 85.076531 81.158812 16.181029 17.779316
"Rv0258c" 29.225712 23.068587 3.488385 2.751049 30.331323 21.206343 3.748385 3.230254
"Rv0259c" 4.613834 3.613252 0.407246 0.421532 5.122624 2.720394 0.459479 0.521009
"Rv0260c" 2.349309 2.855727 0.396585 0.136832 1.931041 2.027767 1.044053 1.150038
"Rv0261c" 9.022096 7.957845 0.376053 0 7.237068 7.07088 0.424285 0.219932
"Rv0262c" 71.005926 78.776832 3.607038 2.584777 70.816048 58.212216 7.669773 5.11161
"Rv0263c" 52.474664 61.158581 3.774807 2.604814 52.213319 59.355259 8.612569 8.413684
"Rv0264c" 43.595825 52.624076 1.794971 1.734074 42.923215 42.869239 5.940569 6.368652
"Rv0265c" 128.515006 148.013756 3.127552 1.65811 135.262023 135.505249 6.110661 6.870388
"Rv0266c" 24.086144 27.2078 2.900535 3.002281 26.722314 28.497934 3.060665 4.015125
"Rv0267" 2.562721 2.141136 0.108833 0.225301 3.22372 1.992523 0.859544 0.445552
"Rv0268c" 120.362006 117.682966 54.805755 49.502701 122.581367 100.243244 80.435937 63.084953
"Rv0269c" 40.136585 53.545914 1.649449 1.772975 47.828314 55.185561 2.147316 3.051697
"Rv0270" 503.348022 494.816403 52.388847 41.881167 466.934895 465.138274 83.228851 79.230463
"Rv0271c" 159.258112 143.493057 13.280009 11.175197 155.414239 139.683209 14.088193 13.556474
"Rv0272c" 79.297256 73.02476 15.029324 14.173725 81.799353 71.590652 9.646638 6.973246
"Rv0273c" 65.465139 75.379674 14.027369 8.206632 64.837071 63.856482 6.60585 7.615284
"Rv0274" 114.723779 107.442012 5.986939 6.062234 105.726725 92.221239 10.866453 8.525205
"Rv0275c" 106.895012 111.568077 162.137835 113.179524 110.580931 100.155783 98.529868 90.01996
"Rv0276" 191.984071 205.461547 86.192927 77.127947 208.64262 164.086107 91.680374 98.570084
"Rv0277c" 502.846575 413.578368 150.612742 130.857594 393.188222 354.190878 192.043142 146.377926
"Rv0278c" 2.388791 6.405265 0.158137 0.190965 3.678878 5.999043 0.148683 0.458575
"Rv0279c" 3.346644 9.15892 0.241043 0.654934 4.988139 6.738823 0.339949 1.048483
"Rv0280" 23.187942 45.127178 0.940382 2.238749 46.780905 66.772444 10.026407 13.185691
"Rv0281" 206.513946 228.168378 13.582937 11.8168 237.094628 254.161442 17.393497 21.918817
"Rv0282" 819.655855 898.552304 64.121944 74.393678 914.22619 961.893168 60.897025 65.422858
"Rv0283" 496.337058 639.158228 36.39829 46.257436 574.113992 677.670924 28.910551 42.286956
"Rv0284" 430.142226 477.124403 29.840039 29.76755 434.918819 475.641407 16.4591 24.463529
"Rv0285" 393.172815 639.44034 12.256924 15.731727 394.093871 427.695566 6.084757 12.293781
"Rv0286" 324.491211 551.96258 13.361478 21.35542 351.846499 510.44134 9.366587 13.12212
"Rv0287" 1078.754714 1190.475117 60.031413 79.471633 1000.897909 1292.711296 38.661916 43.773233
"Rv0288" 538.692904 594.043872 24.988962 35.026244 517.965891 617.470139 25.550848 25.309204
"Rv0289" 1061.384835 1436.133872 56.554939 69.8404 1064.674996 1294.191171 44.560195 57.533436
"Rv0290" 794.268815 1174.285933 34.377433 47.849643 810.999026 1067.006063 29.029777 45.783552
"Rv0291" 550.213744 896.592441 31.807514 45.311922 596.530617 873.25812 28.302742 47.712664
"Rv0292" 280.313597 334.506871 23.500068 21.096901 271.252173 298.116778 13.214187 17.357748
"Rv0293c" 261.39782 232.110003 36.016406 21.703102 233.417898 200.147802 27.77731 25.133145
"Rv0294" 8.991487 11.078401 0.481856 0.399007 11.418367 9.441773 1.087318 1.084971
"Rv0295c" 172.706202 155.477689 4.428043 6.63126 192.595353 155.051908 9.673072 8.09974
"Rv0296c" 75.973928 68.180492 6.501956 5.27186 79.455628 68.312971 10.025724 7.930065
"Rv0297" 27.514297 61.039967 5.501951 10.948432 34.370035 60.526715 10.34605 13.139275
"Rv0298" 422.739594 429.844679 47.508483 55.020982 388.780164 377.440028 61.098679 42.843364
"Rv0299" 353.420963 322.290245 31.749074 29.240111 342.049238 280.303291 39.487939 33.517879
"Rv0300" 447.202066 458.836282 44.356815 50.150882 409.809881 410.940097 47.351223 46.445809
"Rv0301" 397.684232 348.447584 42.852624 40.306744 338.814648 342.783784 53.163717 40.400918
"Rv0302" 157.582958 169.597242 18.069378 21.056608 162.27306 154.779269 23.08721 24.37234
"Rv0303" 89.521463 91.935977 3.416567 5.951527 91.023779 80.817071 5.17104 5.884818
"Rv0304c" 17.063494 16.087681 0.790113 0.509661 15.648976 16.284253 1.162764 0.679745
"Rv0305c" 15.011572 17.11585 1.650107 1.301326 14.857734 13.11575 1.802647 2.38583
"Rv0306" 11.919072 9.479176 0.67632 0.816718 10.702624 10.931952 1.526128 1.269028
"Rv0307c" 39.994431 41.01719 18.819327 8.765765 51.03533 31.971352 8.316293 6.741399
"Rv0308" 210.465642 179.804142 4.014527 2.077675 196.331512 173.865738 3.45667 5.622533
"Rv0309" 266.362286 235.184893 10.145823 9.189006 235.406772 228.651083 16.910523 17.93602
"Rv0310c" 33.380242 30.170462 0.153959 0.15936 21.989799 23.463702 1.563351 1.89088
"Rv0311" 45.856791 37.677442 7.944281 3.250935 39.181823 33.275795 6.392368 6.050817
"Rv0312" 102.786049 97.369334 6.505446 4.671467 112.318264 89.487596 6.60585 5.617832
"Rv0313" 547.331613 552.088323 197.688035 138.170908 517.662947 420.910419 165.184653 157.456083
"Rv0314c" 288.418066 255.357317 18.73701 16.083056 292.33723 220.024084 35.706337 27.245216
"Rv0315" 181.692765 192.424168 14.807195 14.972235 186.150929 204.048988 19.120576 16.118418
"Rv0316" 50.672302 87.042969 1.601173 4.207092 69.067958 58.628782 2.918255 1.386645
"Rv0317c" 256.572416 225.348084 11.101816 10.27094 237.275138 198.829055 27.157561 22.423239
"Rv0318c" 17.356074 18.965571 1.429204 1.18347 22.036946 17.538269 1.29001 1.950342
"Rv0319" 62.27723 68.136814 0.905803 0.703183 70.660045 74.849906 2.554953 2.781205
"Rv0320" 37.663887 34.112282 0.79975 0.118258 31.801989 31.205882 1.289037 0.467729
"Rv0321" 52.976916 46.915522 2.908292 2.736646 46.774112 48.666401 5.966016 7.035526
"Rv0322" 10.763168 10.749177 2.615915 2.707677 11.860489 9.961161 2.758947 1.920691
"Rv0323c" 32.552087 30.002895 2.141679 3.616893 35.126561 30.230194 10.810075 8.652465
"Rv0324" 15.81385 16.734041 3.670598 5.18094 15.255037 14.309918 4.643374 3.642929
"Rv0325" 7.478633 7.012851 2.356598 1.393865 9.289024 4.6643 0.759673 4.134725
"Rv0326" 17.564948 18.45487 2.990044 3.610752 16.715929 11.507318 6.184836 5.1004
"Rv0327c" 10.868947 9.393757 1.009971 0.580777 11.747883 9.273072 0.31653 0.229707
"Rv0328" 122.337048 96.819206 18.842734 22.234225 111.015662 93.236265 37.700177 30.08475
"Rv0329c" 6.977672 6.151623 0 0.125048 8.725617 4.901819 0.954134 0
"Rv0330c" 9.265028 10.331572 1.022237 0.529048 9.291236 9.307018 0.807345 1.673978
"Rv0331" 18.686971 17.927739 1.298163 4.97169 17.224657 17.150679 4.101061 4.517373
"Rv0332" 78.354384 79.035837 7.709699 5.785603 85.168504 74.580471 5.654053 7.890696
"Rv0333" 68.564111 58.596263 6.665806 3.972515 69.339832 55.571797 8.432367 7.649241
"Rv0334" 65.444512 62.821768 4.368385 2.26081 67.001789 64.067832 5.815834 5.633383
"Rv0335c" 2.217502 4.530265 0 0.303895 3.812185 2.905502 1.656263 0.901466
"Rv0336" 2.136752 3.362643 0.901759 0.311131 2.236066 3.172993 0.226093 0.461465
"Rv0337c" 228.950535 217.543337 9.74739 6.381794 232.162063 233.428047 18.152645 18.570202
"Rv0338c" 370.052606 342.612211 3.517168 3.936524 406.9556 390.20401 18.938048 18.847414
"Rv0339c" 45.652882 55.704315 2.333966 2.353088 53.550787 52.974316 4.89045 4.839564
"Rv0340" 82.264968 86.686625 25.670085 21.924333 82.644993 77.599507 26.272015 18.232987
"Rv0341" 75.721163 106.978438 175.850602 150.602744 81.108206 110.777114 121.072842 167.865513
"Rv0342" 77.353104 76.461831 48.332054 34.085541 79.021063 73.870467 32.620892 37.210909
"Rv0343" 82.749413 91.406813 16.560246 10.951292 87.686041 77.996854 16.262225 20.192355
"Rv0344c" 17.276843 21.563578 0.270046 0.279518 18.189423 18.306218 0.609363 1.381927
"Rv0345" 51.422428 51.899644 6.450542 3.815324 53.694068 42.496681 5.40643 7.922374
"Rv0346c" 467.200037 419.900815 12.572892 11.085939 445.080404 411.829931 23.642479 19.699252
"Rv0347" 39.143486 33.868208 7.674548 4.448505 31.950223 34.936677 4.935564 4.398643
"Rv0348" 25.523409 21.356668 5.791116 6.114144 25.378135 19.141662 4.44304 2.607911
"Rv0349" 46.707465 37.809182 5.853238 4.276631 38.18683 36.118034 6.474484 6.343043
"Rv0350" 821.526686 671.442479 221.798246 219.057778 811.633053 716.369669 251.15618 218.253685
"Rv0351" 655.299408 650.933847 148.285931 172.978041 724.113223 835.169372 204.483943 234.439762
"Rv0352" 407.868803 510.369843 100.040644 108.499709 480.129532 576.727513 120.569271 145.002496
"Rv0353" 200.863138 275.943093 46.12464 40.128492 205.872996 278.598769 53.162137 60.230241
"Rv0354c" 24.64789 18.79422 0.533435 0.368098 18.326005 16.364934 1.80556 1.637875
"Rv0355c" 35.132132 36.168973 1.575689 1.31427 32.96108 36.038966 2.597639 2.419021
"Rv0356c" 18.887897 26.275538 0.352315 0.486232 24.493288 24.057558 1.855015 0.600977
"Rv0357c" 45.752656 42.964282 1.691059 1.388231 55.556213 50.840249 3.355367 4.118014
"Rv0358" 6.647674 8.65784 0.233789 0.846967 5.976394 9.601609 0.527551 0.837473
"Rv0359" 18.121304 16.707967 0.194225 0.201038 16.628824 14.511866 1.20525 0.894532
"Rv0360c" 88.975248 87.12693 3.112923 1.432053 88.137194 79.754045 6.634128 5.133006
"Rv0361" 180.462676 147.159757 26.987438 24.998664 173.055586 161.693303 39.635099 33.987886
"Rv0362" 34.408203 31.987996 1.150183 1.814141 33.602632 28.022655 4.140299 3.587614
"Rv0363c" 433.110422 350.529601 17.198774 13.029606 418.89697 367.929218 44.094048 38.351069
"Rv0364" 146.42377 136.617301 4.540438 6.419115 143.163847 124.717408 9.370963 8.387325
"Rv0365c" 37.37333 46.142614 3.147786 4.020764 42.828937 36.917604 7.254169 8.294126
"Rv0366c" 23.569027 30.204056 1.785301 4.883807 23.802089 19.308383 7.76938 8.352979
"Rv0367c" 23.643987 54.094852 5.826753 9.850872 27.740977 29.984783 14.463 16.896711
"Rv0368c" 2.998858 3.616363 0.062498 0.258762 3.144581 4.267636 0.070514 0.319827
"Rv0369c" 7.043829 7.588194 0.146798 0 7.743501 5.229904 0.331253 1.652688
"Rv0370c" 9.229484 12.118081 0.253337 0.349632 11.375993 10.613343 1.14332 0.777854
"Rv0371c" 2.719503 3.049921 0.637608 0 3.932519 2.019177 0 0.130515
"Rv0372c" 1.869658 3.169388 0.500977 0.933392 3.82164 2.776369 0.452186 0.717834
"Rv0373c" 6.057693 6.160594 1.041532 0.914724 5.942243 7.464962 0.712193 0.581446
"Rv0374c" 3.786058 2.313267 1.420271 0 3.329705 5.153635 0.712193 1.130589
"Rv0375c" 5.941214 5.633629 0.967742 0.910626 5.069077 5.136766 0.496302 0.540251
"Rv0376c" 10.658525 15.747725 5.500496 3.018211 11.939343 11.083614 2.243128 2.509593
"Rv0377" 43.82665 43.074099 2.666071 2.35377 42.190055 37.558579 6.812283 5.136304
"Rv0378" 5.457381 3.685432 1.023619 0 2.492087 4.727331 0 0
"Rv0379" 70.423798 98.482933 1.402737 1.814928 78.262304 75.656049 1.978314 3.230254
"Rv0380c" 41.213773 45.524241 1.646691 1.278341 41.649156 37.345178 1.393421 1.68535
"Rv0381c" 56.274865 81.39227 3.999883 4.743971 58.631216 65.560787 4.418888 6.396542
"Rv0382c" 227.101168 310.275349 17.955032 27.006132 220.500483 280.413246 27.854667 29.574766
"Rv0383c" 616.947895 655.763046 88.505314 88.308676 629.884977 637.921869 94.559264 101.463966
"Rv0384c" 33.085686 42.287278 7.762141 15.668667 40.570696 43.499714 7.348424 9.435841
"Rv0385" 14.345205 18.035322 4.584905 4.812577 16.769714 15.59311 7.358722 4.097713
"Rv0386" 34.852084 38.24278 1.441487 1.323594 36.943266 37.503987 3.488829 3.593137
"Rv0389" 29.220089 38.079037 4.268328 3.609114 32.150561 30.044276 4.205331 6.398979
"Rv0390" 151.800346 158.742422 12.714168 7.043466 161.308145 166.936556 16.971412 20.893555
"Rv0391" 129.654146 117.933824 9.926001 6.036086 140.110676 121.866899 18.478526 18.413239
"Rv0392c" 76.167738 72.874751 6.647365 6.65859 75.740871 71.195291 12.036216 9.766202
"Rv0393" 0.45684 0.793309 0.057125 0.295644 1.251682 0.904518 0.128904 0.350797
"Rv0394c" 97.689649 112.173142 2.840542 2.940184 110.136406 115.878692 18.279625 16.689644
"Rv0395" 3.656221 4.473217 0 0.387185 2.732066 3.701825 0.21102 0.191422
"Rv0396" 0.685066 0.297407 0 0.199504 0.625664 0.381486 0 0
"Rv0397" 1.641651 4.117753 0 0.212479 1.665894 1.422043 0.231608 0.210098
"Rv0397A" 151.374749 146.453105 20.381936 27.079604 143.186585 133.968156 43.932881 50.750009
"Rv0398c" 41.726581 69.819008 4.365527 2.686772 42.800238 59.899508 8.919055 11.351172
"Rv0399c" 48.428711 48.842889 2.032258 2.16729 39.781545 45.8304 5.905992 5.798699
"Rv0400c" 118.411696 142.460825 9.755397 6.599739 122.166809 137.430254 17.76886 23.884299
"Rv0401" 39.805629 42.887729 0.610869 0.632298 40.650496 25.793361 1.608178 1.667228
"Rv0402c" 54.814718 46.354203 0.315945 0.517794 51.493317 44.581129 1.039698 0.565884
"Rv0403c" 29.18236 31.059245 0.706273 0.91381 28.658034 26.210474 2.191364 0.722854
"Rv0404" 63.325903 64.756508 1.766587 0.713583 62.100883 60.293633 2.236238 1.852159
"Rv0405" 116.289285 116.63092 1.007811 1.285326 106.95074 106.093698 2.619328 2.836545
"Rv0406c" 27.120319 23.904202 4.624407 1.818917 28.971907 23.431332 3.756623 4.448994
"Rv0407" 146.465818 148.442139 5.918967 4.575558 151.824225 138.505376 14.455197 11.809117
"Rv0408" 132.375058 125.535551 6.394531 3.063578 133.736799 121.971385 7.668187 7.741389
"Rv0409" 176.348501 164.571861 4.055581 3.046823 170.187886 158.080396 7.823055 7.498205
"Rv0410c" 207.898042 224.449608 32.242402 23.872952 216.391622 215.303516 49.237111 56.707941
"Rv0411c" 206.969475 233.584056 36.147122 25.578903 216.800638 252.303567 52.646013 56.711079
"Rv0412c" 307.422824 338.60026 51.01499 38.43028 309.732446 326.31167 65.716008 58.085833
"Rv0413" 99.932381 150.211542 7.180983 7.312995 129.710467 122.529559 9.408791 17.307047
"Rv0414c" 14.387147 26.119112 1.245479 0.937577 25.636089 26.219877 0.766486 1.738253
"Rv0415" 43.161145 53.470415 7.478521 8.200708 45.607874 44.698723 6.182088 7.275175
"Rv0416" 2.926422 1.693925 0 0.378768 1.484818 0.72427 0 0
"Rv0417" 23.500054 21.636045 2.295388 1.859405 22.677227 22.61698 1.914195 2.757845
"Rv0418" 228.52375 209.887821 1.411137 1.564968 247.726392 231.269856 4.662662 5.622318
"Rv0419" 230.159065 226.812858 21.100086 17.545519 238.494568 200.649673 41.903792 35.88883
"Rv0420c" 96.785526 81.475332 3.870325 2.289194 86.000249 76.42107 9.773162 9.620025
"Rv0421c" 88.034199 113.726916 7.214075 4.978089 95.232011 106.374586 3.25574 4.183948
"Rv0422c" 131.410273 151.227407 7.973452 4.519581 123.482188 126.439591 7.17548 6.120481
"Rv0423c" 435.207335 431.762384 32.851688 21.365812 437.255178 459.529562 24.640845 24.757418
"Rv0424c" 346.293243 394.896327 4.116728 4.261136 357.915478 397.895894 6.812283 14.887256
"Rv0425c" 263.47614 341.079551 9.886562 9.367858 295.236086 338.140082 16.334197 20.841429
"Rv0426c" 281.50991 325.897486 14.67187 9.005968 292.404888 279.419006 25.792943 24.968987
"Rv0427c" 61.007208 72.983814 0.864701 1.34255 70.874654 61.099129 0.390243 1.681502
"Rv0428c" 32.432093 31.759701 0.083331 0.258762 40.034233 31.337232 0.188038 1.108734
"Rv0429c" 117.618507 126.128991 0.765129 0.659974 129.876616 124.179403 1.726529 1.435668
"Rv0430" 165.1108 163.97361 2.696523 0.761213 164.321826 144.101626 5.255018 3.261615
"Rv0431" 234.693114 238.95639 3.978672 2.5343 234.460926 188.540679 5.35224 5.325024
"Rv0432" 346.034196 320.81609 5.028899 2.602652 338.730823 279.733554 14.184761 13.725227
"Rv0433" 275.420017 253.551855 4.085425 3.258205 258.495464 253.849951 9.294404 8.568312
"Rv0434" 251.940751 266.109442 4.51707 2.877244 233.290855 219.498696 4.835073 5.215822
"Rv0435c" 123.812931 153.943881 2.078129 2.688783 139.779461 154.6883 5.744439 6.947925
"Rv0436c" 109.365242 121.292722 3.167155 2.914003 115.16086 117.274978 8.437132 9.364359
"Rv0437c" 53.09185 81.86697 2.176661 3.942775 70.391913 73.023286 6.753556 5.792179
"Rv0438c" 60.621139 69.907795 3.917989 2.574874 69.395146 64.868557 5.613345 4.264571
"Rv0439c" 48.754937 45.516098 1.375761 1.256489 57.465328 50.134813 2.373977 2.070675
"Rv0440" 1095.709649 931.806055 179.311778 404.488122 1151.558192 971.08758 166.397817 174.111267
"Rv0441c" 91.312545 101.214996 20.128784 13.158864 89.699645 95.056654 20.319918 20.239911
"Rv0442c" 28.320727 39.638892 7.347122 6.480186 30.063922 35.944873 9.748874 8.208021
"Rv0443" 434.891229 360.948882 17.322169 15.802538 399.683765 356.650395 38.425307 35.908401
"Rv0444c" 196.3382 271.049852 2.92588 4.038021 225.219551 245.047312 8.68081 9.20553
"Rv0445c" 133.183323 121.440025 3.626224 2.502284 122.071029 128.65811 8.485706 7.010338
"Rv0446c" 90.96579 96.339528 0.785969 1.118617 102.372741 96.254653 2.106097 2.413263
